gene,annotation,ensembl_gene_id,depmap,trct_ab,trct_sm,trct_om,lit_egfr,lit_nsclc,lit_egfr_norm,lit_nsclc_norm,lit_total,L2_egfr,L2_nsclc,n_neighbours,n_edges,degree,pagerank,betweenness,full_screen,KO_osi,KO_gefi,KO_all,A_osi,A_gefi,A_all,clin_ES1,clin_ES2,clin_ES3,RNAseq_adjpval,RNAseq_LFC
FAM3C,family with sequence similarity 3 member C,ENSG00000196937,nonessential,5,0,0,0,0,0.00,0.00,84,19.8,15.4,438,539,3,0.347094695,3378.996405,1,1,0,1,0,0,0,0,0,0,1,0
CENPP,centromere protein P,ENSG00000188312,nonessential,0,0,0,0,0,0.00,0.00,47,25.4,17.4,275,359,11,0.663476382,10354.3151,1,0,1,1,0,0,0,0,0,0,4.43E-19,-2.4
KAT7,lysine acetyltransferase 7,ENSG00000136504,nonessential,0,6,0,0,0,0.00,0.00,150,25.1,18.9,631,893,70,2.621898282,29762.57003,2,1,1,2,0,0,0,0,0,0,1,0
UBA5,ubiquitin like modifier activating enzyme 5,ENSG00000081307,essential,0,6,0,0,0,0.00,0.00,98,24.5,19.8,389,565,43,1.891276852,9506.770867,1,0,1,1,0,0,0,0,0,0,1.60E-04,-0.4
KRT39,keratin 39,ENSG00000196859,unknown,0,0,0,0,0,0.00,0.00,16,23.7,16.7,156,160,0,0.15,0,1,1,0,1,0,0,0,0,0,0,1,0
KRT39,keratin 39,ENSG00000262164,nonessential,0,0,0,0,0,0.00,0.00,16,52.9,49.7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
COL4A3BP,NA,ENSG00000113163,unknown,0,6,0,0,0,0.00,0.00,0,25.7,18.7,511,637,15,0.871442999,822.0233145,1,0,1,1,0,0,0,0,0,0,0.001939882,0.2
CUL3,cullin 3,ENSG00000036257,essential,0,0,0,0,0,0.00,0.00,1377,31.2,20.1,2405,5359,1058,44.2202938,2238058.584,2,0,2,2,0,0,0,0,0,0,2.39E-04,-0.2
AP2S1,adaptor related protein complex 2 sigma 1 subunit,ENSG00000042753,essential,5,0,0,0,0,0.00,0.00,122,25.2,19.1,567,730,13,0.850324059,33717.03335,2,1,1,2,0,0,0,0,0,0,8.85E-04,-0.4
DDIT4,DNA damage inducible transcript 4,ENSG00000168209,nonessential,0,0,0,0,0,0.00,0.00,1164,28.2,19.1,1752,2621,10,0.516143759,293.2469964,1,1,0,1,0,0,0,0,0,0,1,0
ZFX,"zinc finger protein, X-linked",ENSG00000005889,nonessential,0,0,0,0,0,0.00,0.00,413,19.9,17.9,5527,5831,1,0.209855231,0,1,1,0,1,0,0,0,0,0,0,1,0
TUBE1,tubulin epsilon 1,ENSG00000074935,essential,0,2,0,0,0,0.00,0.00,126,24.8,14.8,276,308,1,0.209855231,0,1,1,0,1,0,0,0,0,0,0,0.001840767,-0.6
AGBL3,ATP/GTP binding protein like 3,ENSG00000146856,nonessential,0,0,0,0,0,0.00,0.00,190,29.9,20.3,213,277,0,0.15,0,2,1,1,2,0,0,0,0,0,0,0.003483821,-0.7
NOSIP,nitric oxide synthase interacting protein,ENSG00000142546,nonessential,0,0,0,0,0,0.00,0.00,84,27.9,16.2,576,655,9,0.511217732,1415.190689,2,1,1,2,0,0,0,0,0,0,1,0
SBNO2,strawberry notch homolog 2,ENSG00000064932,unknown,0,0,0,0,0,0.00,0.00,72,28.7,19.2,429,497,0,0.15,0,5,3,2,5,0,0,0,0,0,0,1,0
SBNO2,strawberry notch homolog 2,ENSG00000278788,nonessential,0,0,0,0,0,0.00,0.00,72,52.9,49.7,0,0,0,0,0,5,3,2,5,0,0,0,0,0,0,1,0
BRD1,bromodomain containing 1,ENSG00000100425,nonessential,0,6,0,0,0,0.00,0.00,219,27,16.3,983,1171,14,0.655133455,1841.270653,1,0,1,1,0,0,0,0,0,0,0.001687627,0.3
ATG7,autophagy related 7,ENSG00000197548,nonessential,5,0,0,0,0,0.00,0.00,1617,33.5,21,1454,2152,18,0.871324093,4109.279144,1,1,0,1,0,0,0,0,0,0,1,0
DHX29,DExH-box helicase 29,ENSG00000067248,nonessential,0,0,0,0,0,0.00,0.00,81,31.6,16,663,726,6,0.527888887,2038.987526,2,1,1,2,0,0,0,0,0,0,1.30E-09,-0.6
RNF40,ring finger protein 40,ENSG00000103549,essential,0,0,0,0,0,0.00,0.00,216,25.6,19.6,524,748,42,1.913891175,6254.329161,1,0,1,1,0,0,0,0,0,0,1,0
SOCS3,suppressor of cytokine signaling 3,ENSG00000184557,nonessential,1,0,0,0,0,0.00,0.00,6809,35.7,27.2,2981,6141,58,2.552845736,47776.61718,4,2,2,4,0,0,0,0,0,0,1,0
GNB4,G protein subunit beta 4,ENSG00000114450,nonessential,1,0,0,0,0,0.00,0.00,102,22.1,18.5,671,810,24,1.110848809,16374.60565,1,1,0,1,0,0,0,0,0,0,1,0
DPY30,"dpy-30, histone methyltransferase complex regulatory subunit",ENSG00000162961,nonessential,0,6,0,0,0,0.00,0.00,206,31.1,18.7,408,535,16,0.816851271,11931.09293,2,1,1,2,0,0,0,0,0,0,1,0
DGKD,diacylglycerol kinase delta,ENSG00000077044,nonessential,6,0,0,0,0,0.00,0.00,101,23.5,17.1,585,712,10,0.598512709,7080.747077,3,1,2,3,0,0,0,0,0,0,1,0
DGKD,diacylglycerol kinase delta,ENSG00000280873,unknown,0,0,0,0,0,0.00,0.00,101,52.9,49.7,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,1,0
GOLGA7,golgin A7,ENSG00000147533,nonessential,5,0,0,0,0,0.00,0.00,18,23,18.4,262,318,3,0.30447031,13.89804898,1,0,1,1,0,0,0,0,0,0,1,0
XPO6,exportin 6,ENSG00000169180,nonessential,5,0,0,0,0,0.00,0.00,61,24.7,18.2,372,467,12,0.626442411,375.9686331,1,1,0,1,0,0,0,0,0,0,1.90E-04,-0.5
DOLPP1,dolichyldiphosphatase 1,ENSG00000167130,nonessential,3,0,0,0,0,0.00,0.00,13,23.4,21,223,246,0,0.15,0,2,2,0,2,0,0,0,0,0,0,3.07E-06,-0.6
MED24,mediator complex subunit 24,ENSG00000008838,nonessential,0,0,0,0,0,0.00,0.00,79,26.4,18.3,492,676,50,1.856601913,10086.13862,6,4,2,6,0,0,0,0,0,0,1,0
CNOT4,CCR4-NOT transcription complex subunit 4,ENSG00000080802,nonessential,0,0,0,0,0,0.00,0.00,160,24.5,20,632,715,13,0.654168766,655.3306976,4,2,2,4,0,0,0,0,0,0,1,0
AMBRA1,autophagy and beclin 1 regulator 1,ENSG00000110497,nonessential,0,0,0,0,0,0.00,0.00,547,26.5,20.2,711,1022,14,0.773475086,27700.82909,1,1,0,1,0,0,0,0,0,0,0.001840567,0.3
KCTD5,potassium channel tetramerization domain containing 5,ENSG00000167977,nonessential,0,0,0,0,0,0.00,0.00,38,28.1,14,841,918,15,0.770161707,14241.71459,8,5,3,8,0,0,0,0,0,0,5.02E-10,-0.5
DCAF15,DDB1 and CUL4 associated factor 15,ENSG00000132017,nonessential,0,6,0,0,0,0.00,0.00,25,25.3,18.6,444,506,2,0.208303706,0,1,0,1,1,0,0,0,0,0,0,0.009353206,-0.4
UFSP2,UFM1 specific peptidase 2,ENSG00000109775,nonessential,0,0,0,0,0,0.00,0.00,46,25.8,18.7,214,271,3,0.297378025,499.8504308,2,1,1,2,0,0,0,0,0,0,1,0
UBA3,ubiquitin like modifier activating enzyme 3,ENSG00000144744,essential,1,8,0,0,0,0.00,0.00,176,24.3,18.2,425,554,16,0.739959889,235.7277512,2,1,1,2,0,0,0,0,0,0,1,0
CASP9,caspase 9,ENSG00000132906,nonessential,0,8,0,0,0,0.00,0.00,19285,37.9,31.1,5295,9520,46,1.956854993,25458.7106,4,2,2,4,0,0,0,0,0,0,0.004836242,0.4
MED1,mediator complex subunit 1,ENSG00000125686,essential,0,6,0,0,0,0.00,0.00,535,28.9,19,1567,2365,77,2.819512627,27723.5389,3,2,1,3,0,0,0,0,0,0,4.23E-04,-0.2
MED19,mediator complex subunit 19,ENSG00000156603,nonessential,0,0,0,0,0,0.00,0.00,57,24.8,20,338,606,113,4.147040826,40549.45674,5,3,2,5,0,0,0,0,0,0,1,0
C9orf41,NA,ENSG00000156017,nonessential,0,6,0,0,0,0.00,0.00,0,24.5,19,175,228,2,0.266124052,0,1,1,0,1,0,0,0,0,0,0,3.62E-07,-0.7
PCBP2,poly(rC) binding protein 2,ENSG00000197111,essential,0,6,0,0,0,0.00,0.00,476,24.9,17.8,901,1279,142,3.800363353,9528.500148,2,1,1,2,0,0,0,0,0,0,1,0
C11orf73,NA,ENSG00000149196,nonessential,0,0,0,0,0,0.00,0.00,0,27.2,21.2,276,315,3,0.302827639,90.65376543,2,1,1,2,0,0,0,0,0,0,1,0
RBM47,RNA binding motif protein 47,ENSG00000163694,nonessential,0,0,0,0,0,0.00,0.00,90,24.6,17.4,423,501,3,0.331517268,5824.043024,2,1,1,2,0,0,0,0,0,0,1,0
NKIRAS2,NFKB inhibitor interacting Ras like 2,ENSG00000168256,nonessential,0,0,0,0,0,0.00,0.00,49,24.6,17.3,332,410,6,0.389517075,1693.703367,1,0,1,1,0,0,0,0,0,0,0.004825692,0.4
NF1,neurofibromin 1,ENSG00000196712,nonessential,0,6,0,0,0,0.00,0.00,3221,25.3,19.1,2769,4050,14,0.728720472,3511.069304,7,4,3,7,0,0,0,0.33,0.07,0.1,1,0
CTNNA1,catenin alpha 1,ENSG00000044115,nonessential,6,0,0,0,0,0.00,0.00,2151,24,18,1361,1978,54,2.514795838,61636.89622,1,0,1,1,0,0,0,0.67,0,0.57,1,0
CNOT11,CCR4-NOT transcription complex subunit 11,ENSG00000158435,nonessential,0,0,0,0,0,0.00,0.00,37,22.5,18.8,275,345,3,0.310952593,0.3125,1,1,0,1,0,0,0,0,0,0,0.002741205,-0.2
KEAP1,kelch like ECH associated protein 1,ENSG00000079999,nonessential,0,9,0,7,0,0.14,0.00,5005,32.4,23.8,3810,5612,73,3.60669949,126262.1306,5,3,2,5,0,0,0,0,0,0.5,1,0
AMOTL2,angiomotin like 2,ENSG00000114019,nonessential,2,0,0,0,0,0.00,0.00,154,20.3,15.7,487,698,55,2.352517831,18058.33591,1,0,1,1,0,0,0,0,0,0,3.99E-04,0.9
BRD2,bromodomain containing 2,ENSG00000204256,unknown,0,8,0,0,0,0.00,0.00,871,18.9,17,2725,3356,22,0.808728779,206.4197087,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000215077,unknown,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000230678,unknown,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000234507,nonessential,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000234704,unknown,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000235307,unknown,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
BRD2,bromodomain containing 2,ENSG00000236227,unknown,0,0,0,0,0,0.00,0.00,871,52.9,49.7,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,0
SETD1B,SET domain containing 1B,ENSG00000139718,nonessential,0,0,0,0,0,0.00,0.00,302,32.6,24.2,511,633,15,0.591582061,32.12366865,4,2,2,4,0,0,0,0,0,0,1.46E-05,0.3
PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3",ENSG00000068137,nonessential,3,0,0,0,0,0.00,0.00,7,27.2,15.8,231,249,1,0.209855231,0,2,0,2,2,0,0,0,0,0,0,2.42E-04,0.5
RASA1,RAS p21 protein activator 1,ENSG00000145715,nonessential,2,6,0,0,0,0.00,0.00,1356,24.7,19.8,1383,2195,87,3.580360355,57374.19212,2,1,1,2,0,0,0,0,0,0,0.004726208,-0.4
PROCA1,protein interacting with cyclin A1,ENSG00000167525,nonessential,0,0,0,0,0,0.00,0.00,13,25.1,15.5,250,282,1,0.183844203,0,1,0,1,1,0,0,0,0,0,0,1,0
THAP11,THAP domain containing 11,ENSG00000168286,essential,0,0,0,0,0,0.00,0.00,64,22.6,18,689,831,18,0.926059835,6166.953136,2,1,1,2,0,0,0,0,0,0,0.001650902,-0.3
WDR20,WD repeat domain 20,ENSG00000140153,nonessential,0,0,0,0,0,0.00,0.00,24,26.3,20.3,230,330,18,0.951096517,19143.05978,1,1,0,1,0,0,0,0,0,0,1,0
ROCK2,Rho associated coiled-coil containing protein kinase 2,ENSG00000134318,nonessential,4,9,0,0,0,0.00,0.00,1993,27.5,20.3,17537,20435,18,0.871620133,729.9264986,4,2,2,4,0,0,0,0,0,0,5.67E-04,-0.4
HDAC8,histone deacetylase 8,ENSG00000147099,nonessential,5,9,9,0,0,0.00,0.00,1067,35.1,26.7,6301,7845,37,1.3576841,6883.409247,2,1,1,2,0,0,0,0,0,0,1,0
SP1,Sp1 transcription factor,ENSG00000185591,nonessential,0,0,0,0,0,0.00,0.00,10188,32.3,20.6,7598,14637,190,7.512771454,216624.813,1,0,1,1,0,0,0,0,0,0,6.96E-04,0.3
GZF1,GDNF inducible zinc finger protein 1,ENSG00000125812,nonessential,0,0,0,0,0,0.00,0.00,38,22.3,17.2,296,353,1,0.175267074,0,1,1,0,1,0,0,0,0,0,0,1,0
SLC39A1,solute carrier family 39 member 1,ENSG00000143570,nonessential,6,0,0,0,0,0.00,0.00,433,24.5,20.8,435,550,9,0.697928641,23088.98615,1,1,0,1,0,0,0,0,0,0,1,0
AHR,aryl hydrocarbon receptor,ENSG00000106546,nonessential,0,3,0,0,0,0.00,0.00,2367,26.9,22,11461,14946,39,1.543126928,6842.318813,2,1,1,2,0,0,0,0,0,0,1,0
BMF,Bcl2 modifying factor,ENSG00000104081,nonessential,5,0,0,0,0,0.00,0.00,404,31.4,20.2,625,893,17,0.923176094,4251.311702,3,2,1,3,0,0,0,0,0,0,5.08E-20,2.9
NAT6,NA,ENSG00000243477,nonessential,0,0,0,0,0,0.00,0.00,38,27.2,17.9,170,190,2,0.232175791,0,1,0,1,1,0,0,0,0,0,0,1,0
TRIM28,tripartite motif containing 28,ENSG00000130726,nonessential,0,4,0,0,0,0.00,0.00,1084,28.8,20,5720,6925,114,4.798980102,121523.5401,1,1,0,1,0,0,0,0,0,0,8.00E-05,-0.5
APAF1,apoptotic peptidase activating factor 1,ENSG00000120868,nonessential,5,6,0,0,0,0.00,0.00,4577,30.1,21.9,1881,3100,20,0.958667707,1594.690559,1,0,1,1,0,0,0,0,0,0,4.76E-07,0.6
MED16,mediator complex subunit 16,ENSG00000175221,unknown,0,0,0,0,0,0.00,0.00,65,52.9,49.7,430,559,42,1.546472417,3707.604009,3,2,1,3,0,0,0,0,0,0,4.88E-05,0.3
CSK,C-terminal Src kinase,ENSG00000103653,nonessential,5,6,0,0,0,0.00,0.00,1616,27.6,19.9,4966,6250,65,2.744119175,38060.35701,5,3,2,5,0,0,0,0,0,0,1,0
SIRT1,sirtuin 1,ENSG00000096717,nonessential,0,6,0,0,0,0.00,0.00,15106,39.4,27.3,5371,11641,151,5.644126274,169039.3454,1,1,0,1,0,0,0,0,0,0,1,0
MAP3K12,mitogen-activated protein kinase kinase kinase 12,ENSG00000139625,nonessential,4,8,0,0,0,0.00,0.00,294,34.7,24.2,2829,3721,24,1.119905667,13765.94886,1,0,1,1,0,0,0,0,0,0,1.14E-05,1.7
SUPT7L,"SPT7 like, STAGA complex gamma subunit",ENSG00000119760,nonessential,0,0,0,0,0,0.00,0.00,17,24.5,18.9,335,423,16,0.734162975,1003.865631,3,2,1,3,0,0,0,0,0,0,1.13E-05,0.3
DHH,desert hedgehog,ENSG00000139549,nonessential,4,0,0,0,0,0.00,0.00,819,32.7,20.5,527,776,3,0.448011319,34.67248588,1,0,1,1,0,0,0,0,0,0,1,0
PDCD10,programmed cell death 10,ENSG00000114209,nonessential,4,4,0,0,0,0.00,0.00,612,27.1,20.7,627,950,28,1.28304893,18045.99788,4,2,2,4,0,0,0,0,0,0,1,0
UBE2F,ubiquitin conjugating enzyme E2 F (putative),ENSG00000184182,nonessential,0,0,0,0,0,0.00,0.00,91,24.3,17.4,256,319,13,0.658362542,3613.710388,1,1,0,1,0,0,0,0,0,0,5.45E-07,-0.7
ESYT1,extended synaptotagmin 1,ENSG00000139641,nonessential,6,0,0,0,0,0.00,0.00,104,27.6,16,677,790,9,0.484691987,134.6195929,1,0,1,1,0,0,0,0,0,0,1,0
ZNF236,zinc finger protein 236,ENSG00000130856,essential,0,0,0,0,0,0.00,0.00,735,27.8,20.1,456,515,1,0.209855231,0,1,0,1,1,0,0,0,0,0,0,1,0
CMTR2,cap methyltransferase 2,ENSG00000180917,nonessential,0,0,0,0,0,0.00,0.00,24,25.4,20.1,247,280,1,0.209855231,0,1,1,0,1,0,0,0,0,0,0,1,0
CGREF1,cell growth regulator with EF-hand domain 1,ENSG00000138028,nonessential,4,0,0,0,0,0.00,0.00,48,26.3,14.8,279,319,1,0.197688942,0,1,0,1,1,0,0,0,0,0,0,1,0
ERF,ETS2 repressor factor,ENSG00000105722,nonessential,0,0,0,0,0,0.00,0.00,33,25.2,16.5,568,625,8,0.466098525,966.6347395,2,1,1,2,0,0,0,0,0,0,1,0
TMEM222,transmembrane protein 222,ENSG00000186501,nonessential,3,0,0,0,0,0.00,0.00,6,26.7,22.6,154,177,4,0.388267155,72.8144827,1,0,1,1,0,0,0,0,0,0,1,0
GPD1,glycerol-3-phosphate dehydrogenase 1,ENSG00000167588,nonessential,0,6,0,0,0,0.00,0.00,876,21.1,18.4,723,974,4,0.346079947,74.90366912,1,0,1,1,0,0,0,0,0,0,1,0
PTEN,phosphatase and tensin homolog,ENSG00000171862,nonessential,6,6,0,33,0,0.10,0.00,32497,35.2,32.8,6914,14973,50,2.214013906,31981.47851,6,4,2,6,0,0,0,0.57,0,0.24,1,0
TSC22D3,TSC22 domain family member 3,ENSG00000157514,nonessential,0,0,0,0,0,0.00,0.00,774,37.6,23.2,1319,2010,17,0.847027023,11324.74364,1,0,1,1,0,0,0,0,0,0,1.13E-10,1.5
MSGN1,mesogenin 1,ENSG00000151379,nonessential,0,0,0,0,0,0.00,0.00,91,20.5,18.3,209,263,0,0.15,0,1,0,1,1,0,0,0,0,0,0,1,0
NFIB,nuclear factor I B,ENSG00000147862,nonessential,0,0,0,0,0,0.00,0.00,1693,28.8,17.5,1879,2525,3,0.311421513,5.136895287,2,1,1,2,0,0,0,0,0,0,1,0
NF2,neurofibromin 2,ENSG00000186575,nonessential,5,6,0,0,0,0.00,0.00,439,28.3,22.6,1568,2196,37,1.592571263,15309.66049,6,4,2,6,0,0,0,0.75,0,0.2,3.95E-06,-0.8
LMBR1L,limb development membrane protein 1 like,ENSG00000139636,nonessential,6,0,0,0,0,0.00,0.00,42,22.8,17.1,1822,2538,3,0.372053229,453.7912559,1,0,1,1,0,0,0,0,0,0,9.52E-14,1.6
GPR182,G protein-coupled receptor 182,ENSG00000166856,nonessential,4,2,0,0,0,0.00,0.00,465,21.9,17.7,292,318,0,0.15,0,1,0,1,1,0,0,0,0,0,0,1,0
RDH5,retinol dehydrogenase 5,ENSG00000135437,nonessential,3,0,0,0,0,0.00,0.00,294,23.2,17.8,404,592,2,0.314962346,32.77855321,1,0,1,1,0,0,0,0,0,0,1,0
RALGAPB,Ral GTPase activating protein non-catalytic beta subunit,ENSG00000170471,nonessential,0,0,0,0,0,0.00,0.00,22,24.7,21.3,353,384,3,0.373743347,13715.68328,5,3,2,5,0,0,0,0,0,0,1,0
ANKRD52,ankyrin repeat domain 52,ENSG00000139645,nonessential,0,0,0,0,0,0.00,0.00,89,22.2,15.7,268,305,4,0.331223678,21.22636338,1,0,1,1,0,0,0,0,0,0,1,0
NPFF,neuropeptide FF-amide peptide precursor,ENSG00000139574,nonessential,5,0,0,0,0,0.00,0.00,139,31.8,24,499,757,3,0.688863799,30016,1,0,1,1,0,0,0,0,0,0,1,0
CIC,capicua transcriptional repressor,ENSG00000079432,nonessential,0,0,0,0,0,0.00,0.00,305,27.3,21,971,1177,15,0.812735586,2003.16979,4,2,2,4,0,0,0,0.25,0,0.43,0.003567477,0.3
NDUFC2,NADH:ubiquinone oxidoreductase subunit C2,ENSG00000151366,nonessential,5,9,0,0,0,0.00,0.00,100,25.3,20.7,555,610,1,0.209855231,0,2,1,1,2,0,0,0,0,0,0,1,0
CUL5,cullin 5,ENSG00000166266,nonessential,0,0,0,1,0,0.17,0.00,598,29.4,15.2,1071,2163,400,14.24853091,325112.9853,3,2,1,3,0,0,0,0,0,0,1,0
SOX4,SRY-box 4,ENSG00000124766,nonessential,0,0,0,0,0,0.00,0.00,1770,33,21.1,1882,2794,6,0.359862916,137.3643086,5,3,2,5,0,0,0,0,0,0,1.94E-16,1.9
YPEL3,yippee like 3,ENSG00000090238,nonessential,0,0,0,0,0,0.00,0.00,57,22.6,22.5,235,285,8,0.503641177,2261.126768,1,0,1,1,0,0,0,0,0,0,7.16E-20,3
IGFBP6,insulin like growth factor binding protein 6,ENSG00000167779,nonessential,5,2,0,0,0,0.00,0.00,883,28.1,20.6,963,1512,4,0.337248271,228.4581466,1,0,1,1,0,0,0,0,0,0,1,0
ADRBK1,NA,ENSG00000173020,nonessential,5,6,0,0,0,0.00,0.00,0,30.7,26.3,10669,12174,56,2.588642561,62291.00595,2,1,1,2,0,0,0,0,0,0,1.63E-05,-0.3
USP15,ubiquitin specific peptidase 15,ENSG00000135655,nonessential,0,0,0,0,0,0.00,0.00,206,26.1,18.8,815,1201,93,4.075809146,129384.7252,1,0,1,1,0,0,0,0,0,0,0.002123901,-0.3
PDS5B,PDS5 cohesin associated factor B,ENSG00000083642,nonessential,0,0,0,0,0,0.00,0.00,117,23.1,20.3,612,762,11,0.638318966,2097.285553,1,0,1,1,0,0,0,0,0,0,1,0
CSNK1A1,casein kinase 1 alpha 1,ENSG00000113712,essential,0,6,0,4,0,0.32,0.00,1259,23.9,19.1,4224,4871,47,1.983017568,11863.36903,2,1,1,2,0,0,0,0,0,0,1,0
ARHGAP17,Rho GTPase activating protein 17,ENSG00000140750,nonessential,4,0,0,0,0,0.00,0.00,97,20.5,18.6,407,517,18,0.857575042,1711.028326,1,0,1,1,0,0,0,0,0,0,1,0
RNF7,ring finger protein 7,ENSG00000114125,nonessential,0,0,0,0,0,0.00,0.00,317,27.7,17.5,415,663,26,1.210564659,5372.578674,5,4,1,5,0,0,0,0,0,0,1,0
FKBP11,FK506 binding protein 11,ENSG00000134285,nonessential,3,2,0,0,0,0.00,0.00,71,23.6,17.2,322,436,1,0.181803667,0,2,1,1,2,0,0,0,0,0,0,1,0
SOX7,SRY-box 7,ENSG00000171056,nonessential,0,0,0,0,0,0.00,0.00,539,28.3,23.6,641,894,4,0.319652494,294.4528907,1,0,1,1,0,0,0,0,0,0,1,0
PHC1,polyhomeotic homolog 1,ENSG00000111752,nonessential,0,0,0,0,0,0.00,0.00,226,24.1,20.4,1378,1575,21,0.960361082,2364.990581,1,0,1,1,0,0,0,0,0,0,1,0
RNF214,ring finger protein 214,ENSG00000167257,nonessential,0,0,0,0,0,0.00,0.00,4,25.5,18.9,184,192,3,0.287158805,14.7332237,1,0,1,1,0,0,0,0,0,0,1,0
STAT2,signal transducer and activator of transcription 2,ENSG00000170581,nonessential,5,0,0,0,0,0.00,0.00,3463,29.7,22.6,1581,2574,25,1.125255603,4946.583435,1,0,1,1,0,0,0,0,0,0,1.91E-13,2.4
ITPRIPL2,"inositol 1,4,5-trisphosphate receptor interacting protein like 2",ENSG00000205730,nonessential,3,0,0,0,0,0.00,0.00,6,28.7,22.2,194,205,0,0.15,0,1,0,1,1,0,0,0,0,0,0,1.60E-05,0.4
JUND,"JunD proto-oncogene, AP-1 transcription factor subunit",ENSG00000130522,nonessential,0,0,0,0,0,0.00,0.00,2031,31,19,2699,3942,51,2.231597577,45207.09213,1,0,1,1,0,0,0,0,0,0,3.86E-05,0.7
SP7,Sp7 transcription factor,ENSG00000170374,nonessential,0,0,0,0,0,0.00,0.00,2528,35,23.4,1698,2985,1,0.209855231,0,1,0,1,1,0,0,0,0,0,0,1,0
ORMDL2,ORMDL sphingolipid biosynthesis regulator 2,ENSG00000123353,nonessential,3,0,0,0,0,0.00,0.00,34,24.7,19,197,217,1,0.209855231,0,1,0,1,1,0,0,0,0,0,0,1,0
CSAD,cysteine sulfinic acid decarboxylase,ENSG00000139631,nonessential,0,5,0,0,0,0.00,0.00,395,31.3,18.5,702,874,10,0.498336159,117.7287454,1,0,1,1,0,0,0,0,0,0,1.78E-05,1
VSNL1,visinin like 1,ENSG00000163032,nonessential,0,0,0,0,0,0.00,0.00,351,16.7,17,604,842,7,0.530038517,5178.574817,1,0,1,1,0,0,0,0,0,0,1,0
PRDM15,PR/SET domain 15,ENSG00000141956,nonessential,0,0,0,0,0,0.00,0.00,41,24,19.1,419,450,0,0.15,0,1,1,0,1,0,0,0,0,0,0,1,0
HTR3A,5-hydroxytryptamine receptor 3A,ENSG00000166736,nonessential,5,9,0,0,0,0.00,0.00,4515,23.2,22.7,5684,8706,2,0.222940274,1.3611474,1,0,1,1,0,0,0,0,0,0,1,0
YAF2,YY1 associated factor 2,ENSG00000015153,nonessential,0,0,0,0,0,0.00,0.00,89,26.8,13.5,449,622,11,0.67870381,9267.93015,2,1,1,2,0,0,0,0,0,0,0.00880377,-0.5
GAL3ST1,galactose-3-O-sulfotransferase 1,ENSG00000128242,nonessential,3,0,0,0,0,0.00,0.00,166,27.2,20.7,350,475,2,0.276556395,2106.242406,1,1,0,1,0,0,0,0,0,0,1,0
SLC39A5,solute carrier family 39 member 5,ENSG00000139540,nonessential,4,0,0,0,0,0.00,0.00,45,25.2,18.9,331,411,0,0.15,0,1,0,1,1,0,0,0,0,0,0,1,0
PPHLN1,periphilin 1,ENSG00000134283,nonessential,0,0,0,0,0,0.00,0.00,39,24.1,17.4,347,410,22,1.071183737,19687.09126,1,0,1,1,0,0,0,0,0,0,1,0
ZIC2,Zic family member 2,ENSG00000043355,nonessential,0,0,0,0,0,0.00,0.00,617,26.2,19.7,726,1060,6,0.505719344,2156.920718,1,0,1,1,0,0,0,0,0,0,1,0
SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1,ENSG00000123415,essential,0,0,0,0,0,0.00,0.00,260,26.9,18.3,479,626,3,0.303277518,60.01704002,1,0,1,1,0,0,0,0,0,0,1,0
ANKRD33,ankyrin repeat domain 33,ENSG00000167612,nonessential,0,0,0,0,0,0.00,0.00,14,26.5,19.8,116,124,0,0.15,0,1,0,1,1,0,0,0,0,0,0,1,0
NFAT5,nuclear factor of activated T-cells 5,ENSG00000102908,nonessential,0,0,0,0,0,0.00,0.00,980,28.8,21.2,1193,1958,10,0.691318254,30649.26368,1,0,1,1,0,0,0,0,0,0,1,0
ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",ENSG00000151693,nonessential,4,0,0,0,0,0.00,0.00,156,29.1,16.7,542,653,29,1.280571452,11410.70252,1,0,1,1,0,0,0,0,0,0,1,0
MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",ENSG00000151276,nonessential,6,6,0,0,0,0.00,0.00,369,52.9,49.7,911,1276,32,1.657898174,13386.38618,1,0,1,1,0,0,0,0,0,0,9.72E-04,0.6
